Gene,Day2_R1,Day2_R2,Day2_R3,Day4_R1,Day4_R2,Day4_R3,Day5_R1,Day5_R2,Day5_R3,Day6_R1,Day6_R2,Day6_R3,S1,S2,S3,S4,S5
PF3D7_1462100,0,0,0,111126.6997,15990.7516,0,42958.3992,68737.3075,83996.0508,98047.4469,126753.5507,78704.3395,0,122.979,25.6105,81.9495,129.4725
PF3D7_1462200,0,0,0,345799.4496,150618.5268,0,109157.9983,174151.4476,143063.5898,433984.7185,193870.4006,97591.1771,0,551.0606,114.7591,367.2103,0
PF3D7_1462300,17375.5072,0,0,21425.0656,15603.7227,149292.0125,24038.9192,21363.3522,38590.7107,37326.0066,29689.8162,23304.8497,28197.6098,56430.216,31897.3861,36086.63,44532.4146
PF3D7_1462400,34954.0292,0,0,14366.8203,12801.814,100824.5163,8446.8092,11717.6887,14194.7667,25015.2767,15489.4119,6647.2424,25357.2822,48119.8407,27823.8733,44979.0484,38135.38
PF3D7_1462500,0,0,0,0,0,0,1563.4119,352.5348,658.9469,238.6718,849.0013,421.249,86.5999,104.8581,21.8368,908.3662,0
PF3D7_1462600,0,0,0,0,34113.9786,0,11462.1969,9046.1647,12799.0255,742.3516,3702.5223,2969.2474,0,298.9662,0,199.2221,314.7522
PF3D7_1462700,15346.9657,0,0,6307.9165,124038.2881,0,71191.1329,100964.521,91990.9746,45864.4181,132640.4717,127570.7813,1452.8277,2261.7445,1884.0454,2177.0072,3704.0403
PF3D7_1462800,2227252.0212,478443.3177,0,2500730.7939,7275091.0924,6338468.7813,5890199.8211,7378203.321,8525737.356,3434645.5343,4014529.8109,5718446.2363,128710.2592,138056.1416,141269.5745,58920.4249,269151.8792
PF3D7_1462900,0,0,0,0,104878.3697,0,144473.8922,115068.7423,106562.5019,114861.2523,179312.3743,130424.789,0,178.0292,0,118.6333,0
PF3D7_1463000,0,0,0,0,10308.0979,0,5515.9297,5441.5842,5975.6016,13865.3909,21418.6635,9753.3433,7218.2898,12300.9626,4449.2546,12511.2,7838.4461
PF3D7_1463100,0,0,0,0,12395.663,0,16280.9981,7138.4701,11341.5517,20210.1434,9418.3051,6397.397,701.4235,849.3081,0,3112.7443,447.0766
PF3D7_1463200,1336436.9111,0,0,480640.0203,209302.1183,1471232.8759,96623.3399,428992.4923,492611.5599,200140.5272,246207.9299,263287.5563,0,227.9585,47.4727,151.9047,239.9951
PF3D7_1463300,0,0,0,24788.5851,26861.6376,259094.0321,76251.4445,75119.9471,64872.5897,44497.0549,80287.843,76234.2703,2039.0219,5431.6218,976.8959,1974.2564,3119.139
PF3D7_1463400,16085.1742,0,0,0,56614.9443,0,81347.7436,37635.0987,51932.1461,41639.3466,68724.9282,48703.5965,652.5903,526.7861,109.7039,2983.7929,0
PF3D7_1463500,221051.2262,0,0,103836.0812,99255.2902,289416.1037,142815.3784,243968.6876,483030.3229,111528.611,170014.5773,336396.4207,11815.3144,13961.6634,18486.1807,10567.0909,29397.7299
PF3D7_1463600,0,0,0,0,2817.1961,0,40702.4952,95477.0377,59626.5402,156848.2868,123205.1101,56154.9294,0,0,0,707.4419,0
PF3D7_1463700,0,0,0,0,127933.204,0,191011.8538,173419.0227,175713.3059,212491.5286,225558.1216,160231.2932,0,0,0,224.6575,354.9377
PF3D7_1463800,0,0,0,0,3695.92,0,4449.8489,6438.4796,4102.7052,4178.8333,10276.4651,2797.6123,2300.519,3481.936,1015.165,6496.722,2199.4732
PF3D7_1463900,0,0,0,0,0,0,1147.1804,1099.3835,3445.0344,1066.6981,1115.3161,463.6481,953.1621,1461.8878,304.4401,3230.1037,810.0411
PF3D7_1464000,0,0,0,0,474.3732,28139.7487,1523.0411,901.5078,1263.8024,3994.923,3334.4368,1416.3513,2509.8188,5899.1893,1005.1479,6075.2484,2258.4281
PF3D7_1464100,0,0,0,29016.416,5751.7755,0,2770.0309,8258.8133,13280.4567,11451.8044,9347.1877,8191.5641,596.6971,722.5017,60.1848,2118.3954,304.2605
PF3D7_1464200,0,0,0,88644.8555,937.1528,18530.5881,9778.7921,11576.3886,28434.8386,26015.064,11967.9709,14069.2547,0,353.1577,73.5456,235.3337,371.805
PF3D7_1464300,0,0,0,0,18797.7019,0,26307.5563,152.6646,7633.2664,7704.749,2731.7421,2412.0126,0,0,0,121.0358,0
PF3D7_1464400,0,0,0,5463.3419,7508.5939,11420.7348,6026.8455,3658.8393,5471.1891,7025.9385,14065.2338,3497.6006,179.7581,435.3148,135.9824,725.2019,458.3003
PF3D7_1464500,0,0,0,20698.0855,4157.5804,6490.1854,5971.6923,4886.2338,4032.2077,20884.9268,12338.1393,4596.3703,442.6635,824.6037,343.4497,796.7622,781.3299
PF3D7_1464600,0,0,0,22488.0632,67432.7456,115387.5089,28103.6486,37582.5866,44432.9331,49531.3674,42943.9046,48616.2331,136615.3296,238557.9171,108688.7983,148872.9319,122361.5792
PF3D7_1464700,0,0,0,0,16219.862,103088.5466,27432.9542,27154.944,33780.948,19513.5979,26132.0396,27088.5881,257268.3481,374815.577,401689.8564,111572.7587,341057.7127
PF3D7_1464800,0,0,0,0,0,0,0,12051.5792,16219.0295,18276.418,20672.248,16640.7036,0,573.5405,119.4406,382.1902,603.8245
PF3D7_1464900,0,0,0,64396.7458,78091.9906,0,75860.435,63929.3798,70120.1949,33694.4063,37691.73,45908.1923,16950.5601,40143.1762,13734.0731,12268.8935,20813.6395
PF3D7_1465000,194539.0023,0,0,143927.1096,17751.9585,150434.7866,63780.2589,87017.8632,68939.0139,92546.1957,136498.5434,101348.3439,33675.2022,64029.6682,43452.4547,35662.3491,54330.8934
PF3D7_1465100,38506.9322,0,0,43524.6241,2091.5547,0,13094.6916,9407.0975,12630.3644,16048.2917,19354.2711,13703.4255,1301.8846,1891.6409,1214.6383,2310.9768,1161.7217
PF3D7_1465200,0,0,0,145574.3606,40817.2529,26462.0032,83785.7148,26068.5648,38525.6546,37306.4961,66666.0101,26309.8279,208.251,252.1577,52.5122,1176.2122,265.472
PF3D7_1465300,0,0,0,15526.0252,24292.8733,6491.2143,31092.856,17780.3927,20844.4742,5913.2144,33148.3558,25442.8032,408.6772,494.8407,206.1025,1154.1145,520.9692
PF3D7_1465400,0,0,0,59284.3914,3917.2137,15491.2351,17607.461,9677.6507,13682.8245,16677.6322,8591.3253,11992.2619,103869.9977,170054.4331,127945.6062,83808.978,200791.1793
PF3D7_1465500,0,0,0,0,0,0,0,797.6854,326.158,760.9739,198.818,0,6564.3485,118.632,24.7053,7272.8575,124.896
PF3D7_1465600,0,0,0,0,0,0,0,0,1816.8649,4742.4685,942.7623,23.4642,0,210.2673,43.7884,140.1158,221.3698
PF3D7_1465700,0,0,0,0,0,0,0,0,0,5754.9019,4331.1208,4655.4017,0,195.8589,40.7879,130.5145,206.2006
PF3D7_1465800,0,0,0,631.2491,2002.0683,0,0,2642.2002,2192.7903,3117.0872,1587.3662,2904.6275,20.7697,25.1487,5.2373,268.1336,26.4766
PF3D7_1465900,0,0,0,538760.9932,279669.0821,88580.8502,578919.7686,247703.5889,111582.1688,263288.7421,259998.2228,386949.2044,26291.1882,74038.8405,22098.4459,33427.2031,35038.6172
PF3D7_1466000,0,0,0,0,1991.9569,0,3730.6814,5257.7116,982.7548,1501.4855,3224.0508,1842.8716,1859.8351,2251.9534,1406.917,4168.4286,2897.7186
PF3D7_1466100,0,0,0,36715.5571,51166.1007,0,32005.4698,95225.2205,82049.699,34449.5165,35596.3621,48865.0681,131895.6852,225393.9399,147351.1783,142841.0524,197115.9762
PF3D7_1466200,0,0,0,9824.1502,8308.8681,0,4446.1289,11038.6098,13869.2151,14802.6596,3324.1864,12806.8174,646.4801,1478.5857,489.0454,1246.096,961.4651
PF3D7_1466300,0,0,0,31292.2134,128117.9788,118934.8858,176219.8322,231570.6483,180589.2836,124760.3529,215935.256,216784.9324,842.3959,1926.6712,188.815,1057.3097,1073.8604
PF3D7_1466400,5765.557,0,0,78202.1376,97707.1112,277414.0022,103159.7724,140294.9052,159595.3806,73004.4186,90882.5203,111812.9715,381903.4741,552300.7664,396347.9225,445796.2378,522422.381
PF3D7_1466500,284831.6115,0,0,319995.7417,67659.8572,0,360286.1501,390973.1117,656542.6929,156861.1549,96154.9547,193374.2873,0,0,64.7535,207.2006,0
PF3D7_1466600,0,0,0,0,1639.4609,0,31582.3003,35310.8408,24993.3681,33877.5059,21515.0595,11306.7393,0,617.8162,128.6611,411.6942,0
PF3D7_1466700,0,0,0,165363.8907,43033.2543,0,22127.8652,29816.0649,26472.3405,21758.8929,17824.488,17163.4807,209.2654,1013.5436,105.5359,675.3951,533.5303
PF3D7_1466800,0,0,0,22485.0456,40071.4098,161154.5758,20170.4589,64535.9844,76800.2188,16708.846,17299.5832,33844.9144,317.0641,383.9124,159.9005,938.0349,269.4558
PF3D7_1466900,0,0,0,259599.2575,68130.5527,114247.1836,45023.872,80065.0259,195299.7856,166210.8907,87511.8619,58263.0564,0,90.7222,18.893,60.4546,95.5125
PF3D7_1467000,0,0,0,0,0,0,7721.3406,152.3454,5623.994,6713.4967,3305.9538,3802.6082,0,181.2548,0,120.7828,0
PF3D7_1467100,0,0,0,0,19940.2657,0,12916.5152,15512.5142,19623.74,33416.1688,7345.4354,10901.0103,0,0,0,87.8476,138.7909
PF3D7_1467200,0,0,0,0,22711.3807,0,22217.2146,34843.625,129942.0599,33924.8953,17172.6402,42500.6926,0,267.4556,0,178.2244,0
PF3D7_1467300,0,0,0,55563.3499,24671.4454,23230.2607,8958.3979,58607.599,51904.6327,22215.2663,58259.2563,34212.7146,548.4535,885.4489,92.198,1622.6008,466.1011
PF3D7_1467400,0,0,0,63632.4913,16818.0569,0,89094.5619,33026.7303,24991.7126,46581.4772,48401.1775,36776.6037,6699.757,23829.8811,3589.9695,7601.8975,6672.3784
PF3D7_1467500,0,0,0,0,110197.5672,265727.7676,87588.2052,104710.7655,98656.6396,98377.4855,85777.0046,103667.9844,3178.6668,8305.3935,801.5263,5399.4786,1492.8667
PF3D7_1467600,22086.8267,0,0,63546.9598,55025.0964,426987.2652,31070.567,36832.8101,65461.2046,30608.4551,9909.3085,18625.9222,49.7824,120.5565,50.2121,441.8438,63.461
PF3D7_1467700,150798.5083,0,0,20660.4228,18565.8575,0,92042.1668,26635.1342,18427.1186,26569.6093,47788.3472,23789.6641,679.7815,1646.2064,685.6494,274.2457,1299.8469
PF3D7_1467800,0,0,0,0,22264.9373,0,162627.622,150210.1059,45146.9619,293234.8664,231705.3922,86888.4221,0,839.0342,174.73,559.1073,883.3368
PF3D7_1467900,4749.3226,0,0,7808.2746,27447.5516,4080.6632,19049.3979,26080.9219,27826.3878,41630.6202,37348.8639,37230.7444,68338.723,108799.7499,39841.2643,94992.2378,45277.4492
PF3D7_1468000,0,0,0,0,922.4981,0,2517.5368,3973.7674,2566.905,6402.0632,1682.7583,1606.0471,2181.9878,4171.6218,1288.6397,6115.6564,2195.9456
PF3D7_1468100,0,125425.5095,0,56192.135,49725.2631,30454.0794,55806.8073,77599.1466,68989.5968,86744.1506,66810.4131,84591.3739,89978.1953,102854.5795,99327.9136,129205.1158,127184.1682
PF3D7_1468200,0,0,0,0,10648.8413,0,2699.1775,3372.8764,5640.8448,17437.5767,7295.3675,5656.5607,2267.5944,4224.127,1583.4242,4222.2476,3113.0181
PF3D7_1468300,0,0,0,0,0,0,7604.0065,8144.5045,15223.4496,13507.8878,13298.1524,6032.6943,15584.3244,33150.0787,10089.8018,20730.8215,26309.5806
PF3D7_1468400,0,0,0,4267.12,0,0,4707.2421,10716.4533,15290.2191,5452.4026,2601.1689,8366.0949,188556.2851,203150.4822,139168.4587,492895.1068,151593.2976
PF3D7_1468500,0,0,0,0,128806.2597,0,384299.238,300111.4208,291825.0277,419785.1282,409277.6987,431903.8362,0,236.778,49.3093,157.7818,249.2803
PF3D7_1468600,0,0,0,0,1338.9196,0,537.3484,1342.9348,3038.6282,2453.5044,2582.568,1876.8333,69.4507,84.0933,17.5125,560.3727,88.5336
PF3D7_1468700,0,0,0,68057.8634,158805.5354,0,72602.4487,51601.7573,62146.3607,46526.8723,61265.1933,58050.4544,6397.9436,15106.365,6412.8387,5033.2146,9990.98
PF3D7_1468800,34948.5358,0,0,7182.2812,56188.9616,105098.4015,19198.2341,53872.2827,32760.0332,44672.7834,58928.2746,14560.51,1181.5784,2289.1143,476.7111,4004.1678,1054.3679
PF3D7_1468900,0,0,0,16150.1388,32440.4404,0,83940.331,29473.2289,30577.7129,23265.6295,71462.829,37389.9495,398.5361,482.5614,66.996,1393.4461,169.3472
PF3D7_1469000,0,0,0,33893.2828,10749.5868,0,9347.2815,17875.1275,20418.2132,24098.7271,37530.3755,21848.9705,9200.2097,26668.3307,4428.9126,15296.5371,8529.5598
PF3D7_1469100,0,0,0,0,14221.4228,0,4565.985,14414.2185,15716.5168,14268.3443,36369.7784,15389.7496,6196.4699,19293.1777,3273.7876,7856.6863,6394.4849
PF3D7_1469200,0,0,0,0,10334.7409,0,4147.6399,10521.6087,9942.5879,11282.1563,18793.8072,7419.2827,114182.9369,193893.1875,159602.3188,157195.857,198859.4273
PF3D7_1469300,74969.2486,0,0,154069.4657,30947.606,225450.0224,149696.0665,79965.6054,61836.8439,64330.5687,144538.011,78496.5437,3801.9639,13810.6522,1533.913,3681.202,3877.3014
PF3D7_1469400,0,0,0,0,4712.9604,0,2269.742,12987.0681,12695.5544,20469.794,20008.2708,12704.1111,146.6787,355.2074,36.9862,1065.1481,0
PF3D7_1469500,0,0,0,0,26197.0873,0,26176.8995,42334.556,46607.8114,25388.597,103431.0966,37658.6023,0,201.4722,0,134.255,0
PF3D7_1469600,21017.6772,36154.2823,0,10798.3685,52171.2481,4514.6471,38485.3784,50260.6268,53528.6989,85217.2604,46428.7338,72620.6768,959.2947,1376.649,985.4935,1290.0342,1902.2569
PF3D7_1469700,0,0,0,0,13186.1599,0,46304.9946,13312.714,7440.7151,12595.6014,20238.1889,13308.2833,10516.1185,26087.7037,7761.1421,23178.7527,8501.128
PF3D7_1469800,0,0,0,0,1941.5276,0,1558.3859,7071.9548,1867.8561,4844.6011,3702.4399,2857.6173,14804.1307,37314.0126,11503.6736,18770.5924,22723.2492
PF3D7_1469900,15626.276,0,0,12845.4375,14259.1974,13426.2451,11445.2827,8387.6146,42310.131,12654.3013,26699.0194,22186.5239,30219.3477,63713.7764,26696.8209,56950.2898,39869.6436
PF3D7_1470000,0,0,0,31744.0532,3355.9792,0,15264.3519,18424.6574,6788.4145,35502.3333,9111.0567,19146.3006,2785.2312,9695.8091,1404.6367,2247.3032,5769.6067
PF3D7_1470100,0,0,0,32442.6327,71863.1671,0,129259.3702,84994.2045,77500.3534,79622.7419,103793.5555,81168.9861,0,61.5477,12.8174,41.0135,64.7975
PF3D7_1470200,0,0,0,58317.942,11097.6641,0,17815.2949,11716.7832,11041.5725,24085.8113,20212.2525,5989.1268,1535.0493,5111.4011,822.5343,2322.3304,1956.8337
PF3D7_1470300,0,0,0,25046.1392,10591.5047,0,16294.2996,12021.065,7446.2525,4129.4494,13269.6778,16405.5632,3021.6375,10310.894,1593.1266,4876.102,3501.7188
PF3D7_1470400,0,0,0,7262.1731,767.7565,0,4313.73,4863.5294,3863.5709,13410.2223,5182.5656,3131.7542,955.7773,2893.2215,361.5104,963.9781,1218.3956
PF3D7_1470500,6399.7218,0,0,2630.4164,7508.3612,0,2455.3054,9600.7677,7449.8316,8240.0429,2730.2162,10641.8037,1990.5931,4820.5594,458.2967,5446.9035,1544.5938
PF3D7_1470600,220421.2945,0,0,33974.1211,58066.4929,213061.5842,86488.3897,39058.8233,58033.8857,44904.8672,76634.1975,45992.2724,47135.4487,97904.3087,44112.8878,70952.8011,66024.255
PF3D7_1470700,0,0,0,46025.3339,18003.4424,76970.1975,66394.8195,26354.0893,22613.6135,16428.8138,55941.0222,32350.2885,16355.0112,38872.9862,15159.6918,29813.8005,19690.5956
PF3D7_1470800,0,0,0,19010.9981,10719.1545,6623.5274,16401.0567,10503.7365,8874.6262,25806.6706,36923.1717,7789.8329,2397.7928,5806.6627,1550.9886,5888.1962,2126.3531
PF3D7_1470900,0,0,0,6448.0925,398108.0732,849195.0844,209564.8087,166471.7668,186254.3061,308730.2808,281251.5248,165837.9649,0,256.8895,53.4976,171.1835,270.4537
PF3D7_1470950,0,0,0,0,30118.3879,0,40291.3589,55647.6192,28232.5792,29356.6312,6464.004,9921.3504,1562.2615,1891.6409,393.9368,12605.3282,1991.523
PF3D7_1471000,0,0,0,73805.2975,28609.8676,257141.3687,60541.4201,36659.0534,21749.9417,21700.584,32857.6028,27917.8116,4249.6751,11026.4039,1990.095,7674.2283,4127.5088
PF3D7_1471100,155771.4809,0,0,180777.2098,251638.1025,173205.1452,128474.4657,287914.3479,341270.9931,85597.3998,85189.9393,260080.1006,123421.8136,298136.6753,104676.7344,185371.4035,161441.4578
PF3D7_1471200,0,0,0,58804.446,28715.7051,87804.706,84591.9802,93109.7309,76678.2665,54270.6298,58481.1488,105282.5849,238351.2536,409757.4812,353759.5171,230379.0647,346829.5145
PF3D7_1471300,56810.1199,0,0,37360.1923,31104.0218,48811.7959,24173.3743,39719.8672,10814.9422,33531.9365,50760.0255,12291.0833,1536.5591,3721.0389,1239.8582,2355.6094,2350.51
PF3D7_1471400,0,0,0,27705.8838,25524.7022,0,18136.6074,33796.2958,14739.8918,15987.8996,76881.1287,33644.2767,5339.3448,12457.0772,4892.8641,8826.4044,6972.4433
PF3D7_1471500,0,0,0,5919.0332,625.7598,0,8036.3545,5153.2247,3519.4738,8051.116,10952.7599,6526.071,194.7515,707.4359,98.2163,1257.1043,248.2633
PF3D7_1471600,0,0,0,0,0,0,0,110.6354,4394.4208,20019.2614,21220.7178,23869.4303,0,131.6299,27.4121,87.7142,138.5802
PF3D7_1471700,0,0,0,0,0,0,0,0,118.512,25661.51,18080.2158,33.672,0,301.7409,62.8379,201.0711,317.6733
PF3D7_1471800,0,0,0,252157.7716,98519.0759,0,65122.4735,54699.8009,107732.6978,214197.4184,61279.2159,70138.2065,0,436.7769,90.9594,291.055,459.8395
PF3D7_1471900,17993.8936,12381.1266,0,38828.2543,6450.5893,19325.6558,9727.6645,11949.2551,16577.7872,31460.0659,5237.8865,14615.3651,2372.5934,4346.0596,2070.9292,3975.9797,3877.5759
PF3D7_1472000,0,0,0,45077.2861,5559.829,0,35701.2041,14339.5764,5995.4261,18456.2787,13771.7735,11990.8591,247.1933,598.6205,124.6635,1196.7084,630.2288
PF3D7_1472100,0,0,0,16822.1943,36991.5783,0,17986.2869,53062.5971,33429.4888,54555.478,12153.7496,29391.6885,29777.9684,84980.0522,28053.149,28135.4432,43463.5395
PF3D7_1472200,13385.9556,0,0,94907.7971,11487.7976,25878.0161,15873.7683,38458.6675,29077.1289,33472.6826,10926.3237,25371.4669,10228.0157,25755.2492,9186.5322,17673.7509,11769.1393
PF3D7_1472300,0,0,0,4125.5568,6978.4574,0,23105.4712,7598.0162,7230.0943,7686.2122,19389.2153,7868.4502,950.1907,2301.0481,547.653,1971.4494,865.1956
PF3D7_1472400,0,0,0,0,9788.0168,43702.8577,11404.5189,7800.5583,20468.8579,18391.54,31211.4273,16278.5584,98.2667,237.9695,49.5575,713.5907,125.2673
PF3D7_1472500,0,0,0,0,0,0,2698.0821,2839.1642,1160.8791,2795.8696,5458.9661,2968.4891,5230.7863,9711.549,2725.9017,14068.4466,3111.7547
PF3D7_1472600,0,0,0,11752.8238,1863.7616,0,13962.3521,12593.5206,2850.4754,10269.9766,7235.6733,19776.865,54911.1719,87090.3957,90878.4798,63338.6538,93907.21
PF3D7_1472700,11718.266,0,0,4816.4468,12729.8608,0,32288.0772,21450.2996,9119.1741,13063.0331,43146.692,18929.0305,14738.0443,28399.0346,16663.4813,26340.5326,19393.658
PF3D7_1472800,0,0,0,79039.8742,42337.524,33045.4677,50079.6551,51874.8993,52851.3859,68633.0711,39765.1241,37599.2653,1733.7446,3358.8457,2317.0413,2518.0135,3536.199
PF3D7_1472900,13432.6508,0,0,0,40858.2781,184663.3829,49661.4424,43260.9399,35938.6566,17796.0354,32056.7109,39125.7608,2179.8998,4179.2065,824.5188,1465.7358,4863.0212
PF3D7_1473000,0,0,0,0,18308.0386,0,0,3479.2941,1625.8466,1998.6389,4985.4159,1693.7798,1139.5807,0,574.7088,8275.3812,1452.7024
PF3D7_1473100,74598.3004,0,0,4380.2037,3704.5988,91565.0999,18212.8836,9680.3977,11240.3938,30331.5747,39109.6021,25549.2104,1297.0806,1745.0561,944.8668,1511.7091,1837.1983
PF3D7_1473200,8213.0866,0,0,0,186650.1695,155248.7689,109426.2475,147175.5804,196232.983,107668.8097,119244.1928,144435.7739,31433.0409,9817.6552,52625.8974,10754.2872,66405.5524
PF3D7_1473300,0,0,0,0,0,0,0,112.9797,633.534,0,1193.6688,870.0068,111.0134,134.4189,27.9929,268.7182,141.5165
PF3D7_1473400,0,0,0,0,0,0,277.0031,437.2313,0,26.9102,249.0906,217.6892,126523.6541,44607.2559,18010.2961,30158.2476,821.5032
PF3D7_1473500,0,0,0,36225.7968,32340.4391,0,46793.3707,12669.4641,16375.409,18448.9474,41589.5584,16194.7168,1324.3586,3046.8013,768.0795,2671.4436,2025.9019
PF3D7_1473600,0,0,0,162686.8396,83752.8301,0,189070.3665,66555.7929,52683.5351,41225.4462,88045.2965,40597.5822,0,281.7992,58.6851,187.7825,296.6787
PF3D7_1473700,0,0,0,0,2092.5059,0,1511.6131,2982.4781,2663.4934,4177.064,447.9491,1355.1266,16346.0817,17032.5097,22152.598,16604.5629,20671.4471
PF3D7_1473900,0,0,0,30982.4637,2547.5831,0,13437.5347,7377.4856,7541.2762,7094.7127,6552.1879,9580.6972,60937.6722,87911.6771,76458.316,51179.0281,102660.8308
PF3D7_1474000,10027.8469,9199.8649,246414.1808,4121.65,145.2469,2872.0072,116.5838,46.005,429.9552,67.9552,34.5483,0,361.6346,218.9399,79.7904,1240.1075,345.7505
PF3D7_1474100,0,0,0,0,48990.5088,0,32346.0967,46551.2425,35436.3822,34627.4937,58147.4964,27745.9241,245.9198,0,0,2579.5105,313.491
PF3D7_1474200,133604.6597,0,0,871.6547,4238.9587,0,3328.4751,1809.6355,4391.8117,8471.877,1941.7216,1658.5844,0,0,0,23.1406,36.56
PF3D7_1474300,0,0,0,36259.3289,13203.7055,0,16409.9333,14569.8796,4665.0075,23414.6534,23395.6938,8615.3251,132.5584,160.5064,33.4257,1069.5666,168.9814
PF3D7_1474400,0,0,0,0,124.1502,0,0,707.8121,385.8808,2729.9898,871.6511,1143.3627,579.5781,140.3547,9.743,2930.5489,49.2552
PF3D7_1474500,25333.508,23241.764,0,10412.5895,16145.3346,145111.942,47713.4513,35099.3755,27426.6169,27210.6787,48723.2099,31401.5616,7879.8278,15763.6738,8178.2192,11886.6033,11064.0166
PF3D7_1474600,10432.9127,0,0,21440.7015,12240.2315,44820.2895,27654.8243,30871.8319,37776.4159,33830.0227,31981.3146,33362.3301,14109.0941,29384.1091,9534.6926,18669.9606,16906.6894
PF3D7_1474700,0,0,0,0,10734.2621,0,7323.5654,6459.8714,16364.2426,5231.3852,7008.2044,20087.4434,2171.4949,4247.3662,1052.9997,6604.0745,638.805
PF3D7_1474800,43959.7127,0,0,162615.0622,204389.6593,0,180409.7632,170818.6836,150974.2521,128295.3392,228388.7575,171339.8791,4557.7971,10077.6992,2898.1971,4796.7692,7325.8283
PF3D7_1474900,0,0,0,0,3261.8764,0,18589.0544,11364.7075,15159.4569,13658.6028,40106.9471,9972.278,3756.1462,8235.7001,3123.01,6389.0427,6082.3333
PF3D7_1475000,0,0,0,0,3468.4073,0,133629.6325,42844.2725,70329.4382,66531.8627,45801.2641,47840.5755,0,0,0,870.9712,0
PF3D7_1475100,0,0,0,217953.3526,85883.8703,0,97728.7086,69913.881,81036.0538,71195.7704,76537.2021,72552.057,0,98.6725,20.5487,65.7524,103.8826
PF3D7_1475200,0,0,0,4525.9574,178952.9862,0,221218.4142,186259.0157,175066.1988,271322.4315,334543.5516,313412.0895,0,180.3124,37.5503,120.1548,189.8332
PF3D7_1475300,0,0,0,18451.3244,14304.9338,205713.0949,53234.697,29038.9131,31181.3324,14145.9415,55726.1956,37788.8498,5059.137,15191.9343,4031.2181,7184.3839,5933.2939
PF3D7_1475400,0,0,0,0,1839.5462,7577.889,1291.9633,2816.1483,4208.8151,3358.9246,1117.142,3268.3598,69416.978,55399.554,67501.8618,125974.542,71613.552
PF3D7_1475500,0,0,0,0,0,0,4253.0177,12387.2876,14489.8758,4092.3641,2384.0778,6132.9122,28269.766,51820.4483,35107.6064,12101.8984,34736.0776
PF3D7_1475600,26458.8166,0,0,18125.1905,47138.3708,0,44295.886,21485.269,22689.0303,24086.2384,68958.5282,27623.1202,3816.7411,8231.9462,3157.9467,7121.5555,5169.5558
PF3D7_1475700,0,0,0,0,20365.491,0,39800.316,81893.2251,104188.7113,29758.3469,66996.9327,89849.7412,5511.5063,8675.5818,4725.2196,10895.2403,4215.5393
PF3D7_1475800,351206.442,0,0,839872.1426,679807.833,713250.717,424274.0833,713631.7804,921982.9998,173631.9344,173817.2195,797187.3461,259500.2726,653519.139,295601.037,336194.8702,217966.6863
PF3D7_1475900,0,0,0,0,30345.3272,45285.0374,4136.0893,32098.6889,38134.2278,5223.5565,4752.4544,8619.6859,9978.7753,18555.4982,5346.9848,14090.1532,6133.1639
PF3D7_1476000,0,0,0,0,31405.7647,0,20624.8425,28033.4439,47539.619,81259.4791,60732.958,49045.7304,0,537.9537,112.0296,358.4762,0
PF3D7_1476100,59602.6624,0,0,440962.4201,396257.4012,0,301429.2563,295315.6958,333496.8196,225379.6153,111204.9546,248647.6313,2003827.546,5137597.1842,827636.7382,2234016.5302,1205282.4131
